Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst;Error
Spanish;Monolinguals;108;b;reading;b_reading_108_beca_1;beca;6.617780814;0.074347941;0.083582766;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_belleza_1;belleza;10.54739677;0.069405669;0.077460317;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_belÃ©n_1;belÃ©n;10.08762162;0.080362812;0.085351474;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_berenjena_1;berenjena;9.349847896;0.051540383;0.062517007;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_berza_1;berza;21.5852032;0.059152991;0.066938776;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bicho_1;bicho;4.192388311;0.06861818;0.081791383;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bigote_1;bigote;7.138036707;0.0438322;0.048820862;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bizcocho_1;bizcocho;4.787354889;0.027651733;0.037405677;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_boda_1;boda;14.50570768;0.058517086;0.067210884;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bodega_1;bodega;12.12004837;0.079587648;0.090929705;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bolsillo_1;bolsillo;10.26617077;0.071579534;0.080702948;F;True;
Spanish;Monolinguals;108;b;reading;b_reading_108_bombero_1;bombero;13.57674793;0.050166842;0.060544218;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vajilla_1;vajilla;14.01813452;0.010211911;0.017871806;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vamos_1;vamos;5.833296427;0.062787078;0.070861678;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vaquero_1;vaquero;7.508213698;0.012360737;0.022215397;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_varios_1;varios;28.17177628;0.040586503;0.047111047;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vaso_1;vaso;9.425255198;0.03501792;0.042902494;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vecino_1;vecino;6.976118191;0.038764722;0.045464853;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vela_1;vela;15.25967744;0.10829932;0.115958761;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_veloz_1;veloz;5.617174331;0.036383164;0.048005564;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vencer_1;vencer;11.90019195;0.049181869;0.057188209;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_venga_1;venga;11.95428922;0.068390023;0.073378685;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_ventanilla_1;ventanilla;12.11714828;0.067701797;0.075034014;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_verano_1;verano;16.82730524;0.052743471;0.059977324;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vidrio_1;vidrio;8.472355836;0.040249433;0.045238095;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vistazo_1;vistazo;15.42552886;0.007981932;0.013934265;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_vivienda_0;vivienda;10.54613619;0.051650311;0.060495769;F;False;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_voceo_1;voceo;22.3069551;0.003142609;0.010590728;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_voces_1;voces;7.445161632;0.04723504;0.062244898;F;True;
Spanish;Monolinguals;108;v;naming;b_pic_nam_108_volverse_1;volverse;7.262656678;0.073646414;0.085752674;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_valis_1;valis;9.840948235;0.084419623;0.098752834;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vallefo_1;vallefo;19.50585052;0.055843466;0.067097506;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_valÃ­o_1;valÃ­o;13.3977975;0.057148454;0.06600907;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_varruta_1;varruta;20.72845849;0.053131677;0.063015873;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vaties_1;vaties;12.35350167;0.086326531;0.091315193;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vaÃ±e_1;vaÃ±e;31.08073219;0.068502481;0.078548753;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_venba_1;venba;10.30993578;0.088900594;0.10234699;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_venpar_1;venpar;7.619276931;0.065817527;0.07675737;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_ventijina_1;ventijina;11.08646067;0.088446441;0.095623583;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vepa_1;vepa;12.3459903;0.099533221;0.111405896;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_verez_1;verez;10.91839963;0.078253781;0.083741497;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_verrapo_1;verrapo;9.493682081;0.078128796;0.087619048;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vetimo_1;vetimo;12.83182552;0.036935078;0.04414966;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vifio_1;vifio;5.041086741;0.040290878;0.050362812;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vilianta_1;vilianta;6.870139671;0.043237588;0.055170068;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vispulo_1;vispulo;6.875040207;0.041080747;0.050544218;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vojande_1;vojande;13.70506794;0.060181406;0.065170068;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_volgarse_1;volgarse;7.375065815;0.057460317;0.06244898;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_vopas_1;vopas;13.54336916;0.085762365;0.096507937;F;True;
Spanish;Monolinguals;108;v;PW;b_PW_108_voÃ±eo_1;voÃ±eo;7.855268524;0.055606893;0.066984127;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vacÃ­o_1;vacÃ­o;9.57639401;0.060680272;0.065668934;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vajilla_1;vajilla;7.754545884;0.051146571;0.062176871;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vamos_1;vamos;14.51780808;0.056169478;0.065563104;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vaquero_1;vaquero;17.88132014;0.019466621;0.025385155;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_varios_1;varios;12.47961524;0.096236453;0.103151927;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vaso_1;vaso;8.924671674;0.071511795;0.081436174;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vecino_1;vecino;3.803644491;0.084849651;0.092189285;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vela_1;vela;6.139871385;0.085328798;0.09031746;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_veloz_1;veloz;8.208784294;0.052420298;0.060836401;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vencer_1;vencer;8.017138491;0.050274288;0.056530612;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_venga_1;venga;6.885602822;0.082644538;0.096258503;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_ventanilla_1;ventanilla;9.165895254;0.045974461;0.054285714;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_verano_1;verano;16.52560307;0.109620113;0.119183673;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vidrio_1;vidrio;5.836594339;0.066573004;0.076031746;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vistazo_1;vistazo;4.196256803;0.04861678;0.061349973;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_vivienda_1;vivienda;4.094022977;0.049410431;0.055884962;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_voceo_1;voceo;8.524016752;0.10663166;0.118888889;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_voces_1;voces;10.80323666;0.088052858;0.093673469;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_volante_1;volante;10.12540332;0.030381774;0.03819105;F;True;
Spanish;Monolinguals;108;v;reading;b_reading_108_volverse_1;volverse;7.49258331;0.024018726;0.042811791;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bandera_1;bandera;6.419905792;0.067633611;0.076621315;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_barriga_1;barriga;7.345716243;0.040430839;0.045419501;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_barrio_1;barrio;12.89240016;0.071662972;0.080680272;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_basura_0;basura;5.571208974;0.114852608;0.11984127;F;False;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_beber_1;beber;6.484618932;0.093231979;0.100385488;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bebida_1;bebida;8.526117969;0.05510242;0.073356009;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_beca_1;beca;15.84111064;0.059009731;0.066281179;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_belleza_1;belleza;7.515647328;0.074270208;0.081961997;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_belÃ©n_1;belÃ©n;12.66106861;0.065124717;0.070113379;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_berenjena_1;berenjena;4.521693009;0.081818181;0.09452786;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_berza_1;berza;11.1936881;0.135746298;0.14073496;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bigote_1;bigote;8.891937385;0.037641723;0.042630385;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bizcocho_1;bizcocho;6.306141478;0.047641723;0.052630385;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_boda_1;boda;11.03132738;0.075034014;0.080022676;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bodega_1;bodega;4.727697898;0.062585034;0.067573696;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bolsillo_1;bolsillo;9.170998454;0.050544218;0.05553288;F;True;
Spanish;Monolinguals;109;b;naming;b_pic_nam_109_bombero_1;bombero;6.018954243;0.078838262;0.094671202;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_badirra_1;badirra;13.34689451;0.07440425;0.083174603;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bafo_1;bafo;23.47727625;0.135192744;0.140181406;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_baijo_1;baijo;22.68913385;0.084913664;0.095487528;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bamio_1;bamio;17.66961307;0.109450833;0.116999167;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_baneja_1;baneja;10.97091062;0.108893668;0.118185941;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bantula_1;bantula;32.66619545;0.069024943;0.074013605;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bebufa_1;bebufa;16.96287271;0.098815069;0.110294785;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bejo_1;bejo;17.65407365;0.116055625;0.127378125;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bellar_1;bellar;8.548270742;0.096022447;0.10984127;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_belloda_1;belloda;52.39288346;0.1019025;0.110394375;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bemÃ©l_1;bemÃ©l;15.06274736;0.100015417;0.108507292;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_berfo_1;berfo;27.75344608;0.081406293;0.091088435;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_berranpoma_1;berranpoma;18.47951272;0.089999836;0.098684807;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bifla_1;bifla;9.110295964;0.095299322;0.106507937;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bijufe_1;bijufe;11.79386907;0.080194274;0.090408163;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bizcura_1;bizcura;11.47042931;0.06324263;0.068231293;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bollopa_1;bollopa;19.63193411;0.069138322;0.074126984;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_boltaro_1;boltaro;7.660356387;0.089418197;0.109727891;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_bombaja_1;bombaja;15.19852352;0.099821788;0.108004535;F;True;
Spanish;Monolinguals;109;b;PW;b_PW_109_boÃ±a_1;boÃ±a;11.86606733;0.06952381;0.074512472;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_baile_1;baile;21.6729974;0.147052154;0.152040816;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bandera_1;bandera;15.66332708;0.113215465;0.123469388;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_barriga_1;barriga;44.09421498;0.091247166;0.096235828;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_barrio_1;barrio;18.33499059;0.094354167;0.103593645;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_basura_1;basura;18.06729571;0.098175299;0.106598639;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bata_1;bata;12.41015314;0.124903464;0.139297052;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_beber_1;beber;9.323504309;0.122239064;0.133968254;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bebida_1;bebida;10.7051369;0.168208617;0.173197279;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_beca_1;beca;20.69576116;0.120266275;0.130022676;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_belleza_1;belleza;18.70078004;0.101309548;0.109092971;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_belÃ©n_1;belÃ©n;20.59938254;0.13;0.134988662;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_berenjena_1;berenjena;35.77053077;0.070181406;0.075170068;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_berza_1;berza;16.35176732;0.112850154;0.12462585;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bicho_1;bicho;21.74089609;0.132108844;0.137097506;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bigote_1;bigote;9.957683468;0.132523666;0.145102041;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bizcocho_1;bizcocho;14.09004797;0.08968254;0.094671202;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_boda_1;boda;9.248848147;0.137165533;0.142154195;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bodega_1;bodega;40.30436009;0.144104308;0.149092971;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bolsillo_1;bolsillo;20.81124482;0.090680272;0.095668934;F;True;
Spanish;Monolinguals;109;b;reading;b_reading_109_bombero_1;bombero;9.855975304;0.088194321;0.097959184;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vacÃ­o_1;vacÃ­o;8.574975276;0.065804989;0.070793651;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vajilla_1;vajilla;15.31382307;0.031543044;0.038771658;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vamos_1;vamos;7.936897117;0.070744937;0.080294785;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vaquero_1;vaquero;7.417971741;0.030415903;0.047437642;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_varios_1;varios;8.120673523;0.076752209;0.087052154;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vaso_0;vaso;5.027494715;0.076190476;0.081179138;F;False;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vecino_1;vecino;7.298813104;0.102426304;0.107414966;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vela_1;vela;9.235921335;0.09863754;0.107165533;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_veloz_1;veloz;9.107141128;0.0622121;0.069365079;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_ventanilla_1;ventanilla;7.301452931;0.055279247;0.064535147;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_verano_1;verano;9.526717838;0.028980356;0.054104308;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vidrio_0;vidrio;4.43221169;0.061860254;0.071972789;F;False;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vistazo_1;vistazo;5.607619967;0.046530612;0.051519274;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_vivienda_1;vivienda;5.283275922;0.051184743;0.058910742;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_voces_1;voces;8.641411451;0.065623583;0.070612245;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_volante_1;volante;3.148267183;0.082222917;0.08953162;F;True;
Spanish;Monolinguals;109;v;naming;b_pic_nam_109_volverse_1;volverse;9.346033545;0.06292517;0.067913832;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_valis_1;valis;24.81878433;0.100494676;0.106889792;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vallefo_1;vallefo;17.29679094;0.08206576;0.090498866;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_valÃ­o_1;valÃ­o;6.648874037;0.037957052;0.047460317;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_varruta_1;varruta;17.96648342;0.08154195;0.086530612;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vaties_1;vaties;16.48500845;0.086618488;0.097596372;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vaÃ±e_1;vaÃ±e;8.564037986;0.116939259;0.124247963;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_venba_1;venba;50.22169216;0.10462585;0.109614512;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_venpar_0;venpar;3.7780007;0.079002268;0.08399093;F;False;
Spanish;Monolinguals;109;v;PW;b_PW_109_ventijina_1;ventijina;21.47063803;0.088406336;0.098662132;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vepa_1;vepa;19.02289605;0.105797292;0.113333333;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_verez_1;verez;13.35306475;0.095827664;0.100816327;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_verrapo_1;verrapo;10.65393498;0.074784555;0.083968254;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vetimo_1;vetimo;12.91655802;0.159412521;0.164389593;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vifio_1;vifio;10.48931291;0.090001492;0.101519274;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vilianta_1;vilianta;10.90161956;0.060767922;0.071496599;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vispulo_1;vispulo;9.987850884;0.093729365;0.104988662;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vojande_1;vojande;9.891520939;0.065306122;0.070294785;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_volgarse_1;volgarse;8.407974035;0.099866603;0.108049887;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_vopas_1;vopas;11.38602666;0.077573696;0.082562358;F;True;
Spanish;Monolinguals;109;v;PW;b_PW_109_voÃ±eo_1;voÃ±eo;15.07808787;0.053015873;0.058004535;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vacÃ­o_1;vacÃ­o;14.55805967;0.128049887;0.133038549;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vajilla_1;vajilla;23.15597435;0.10490719;0.114036281;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vamos_1;vamos;14.18323038;0.087546941;0.094671202;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vaquero_1;vaquero;32.15362547;0.138049887;0.143038549;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_varios_1;varios;17.31012783;0.143364419;0.156145125;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vaso_1;vaso;21.11736685;0.115743235;0.123424036;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vecino_1;vecino;26.77994906;0.100839002;0.105827664;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vela_1;vela;12.13857067;0.190089256;0.196231424;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_veloz_1;veloz;15.69980731;0.109183673;0.114172336;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vencer_1;vencer;12.68244583;0.111473623;0.118979592;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_venga_1;venga;14.52264364;0.108911565;0.113900227;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_ventanilla_1;ventanilla;11.66473445;0.113061224;0.118049887;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_verano_1;verano;17.19745311;0.121783197;0.130385488;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vidrio_1;vidrio;8.182327017;0.101401414;0.113106576;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vistazo_1;vistazo;6.012303738;0.114039268;0.122063492;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_vivienda_1;vivienda;7.461200196;0.115623583;0.120612245;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_voceo_1;voceo;40.7686251;0.113469388;0.11845805;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_voces_1;voces;15.83244227;0.116870748;0.12185941;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_volante_1;volante;23.57907079;0.106530612;0.111519274;F;True;
Spanish;Monolinguals;109;v;reading;b_reading_109_volverse_1;volverse;8.445486481;0.09814059;0.103129252;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_baile_1;baile;6.586411267;0.07283666;0.077666552;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bandera_1;bandera;32.45537304;0.059969791;0.068208617;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_barriga_1;barriga;12.61455486;0.046150143;0.052675737;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_barrio_1;barrio;7.759651941;0.092970522;0.097959184;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_basura_1;basura;19.99853772;0.084421769;0.089410431;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bata_1;bata;25.26911318;0.072651147;0.081496599;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_beber_1;beber;13.84698341;0.06019083;0.067732426;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bebida_1;bebida;7.658697539;0.07314479;0.082380952;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_beca_1;beca;10.98405353;0.05073514;0.060204082;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_belleza_1;belleza;7.628791637;0.021906326;0.028702631;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_belÃ©n_1;belÃ©n;9.110648648;0.033836117;0.043310658;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_berenjena_1;berenjena;9.524069268;0.007286024;0.018555772;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bicho_1;bicho;6.569181165;0.057936389;0.064535147;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bigote_1;bigote;6.584837818;0.048684807;0.053673469;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bizcocho_1;bizcocho;18.43028878;0.000285934;0.003737423;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_boda_1;boda;14.350225;0.08540217;0.093673469;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bodega_1;bodega;9.171026425;0.039651037;0.047800454;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bolsillo_1;bolsillo;16.85448109;0.047039326;0.055759637;F;True;
Spanish;Monolinguals;110;b;naming;b_pic_nam_110_bombero_1;bombero;14.66912645;0.024564748;0.033479647;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_badirra_1;badirra;31.91785669;0.09798401;0.10478458;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bafo_1;bafo;14.25977606;0.068477219;0.077891156;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_baijo_1;baijo;21.24059856;0.039560705;0.048163265;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bamio_1;bamio;15.0244334;0.063764172;0.068752834;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_baneja_1;baneja;15.54559119;0.095901639;0.107311538;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bantula_1;bantula;13.95227244;0.101685706;0.112857143;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bebufa_1;bebufa;19.59507623;0.116224153;0.123197279;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bejo_1;bejo;6.102885548;0.081315193;0.086303855;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bellar_1;bellar;15.83553149;0.109657642;0.120770975;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_belloda_1;belloda;18.1959796;0.093589054;0.104693878;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bemÃ©l_1;bemÃ©l;18.9734869;0.109422495;0.117029478;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_berfo_1;berfo;10.30529357;0.087616282;0.098101693;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_berranpoma_1;berranpoma;9.063390437;0.099366994;0.108888889;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bifla_1;bifla;8.77084031;0.064285714;0.069274376;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bijufe_1;bijufe;4.947751082;0.096870232;0.10276644;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bizcura_1;bizcura;7.01213825;0.101405896;0.106394558;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bollopa_1;bollopa;11.7919135;0.093518934;0.102335601;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_boltaro_1;boltaro;11.3930336;0.075941043;0.080929705;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_bombaja_1;bombaja;14.18159702;0.097833404;0.105442177;F;True;
Spanish;Monolinguals;110;b;PW;b_PW_110_boÃ±a_1;boÃ±a;19.05391329;0.113026167;0.120816327;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_baile_1;baile;24.3181473;0.051376886;0.059750567;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bandera_1;bandera;26.67704028;0.076643991;0.081632653;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_barriga_1;barriga;15.61226407;0.071087809;0.079727891;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_barrio_1;barrio;30.28764869;0.055884277;0.065419501;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_basura_0;basura;7.982153043;0.046417234;0.051405896;F;False;
Spanish;Monolinguals;110;b;reading;b_reading_110_bata_1;bata;16.03995974;0.073546189;0.082675737;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_beber_1;beber;13.79805229;0.055108223;0.065510204;F;True;
