Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst
French;Bilinguals;30;v;reading;b_reading_30_ver;ver;5.637219451;92.81179138;147.1374965;M;
French;Bilinguals;30;v;reading;b_reading_30_verrou;verrou;3.95396632;116.3718821;135.8734825;M;
French;Bilinguals;30;v;reading;b_reading_30_veste;veste;3.280770116;83.5600907;109.5915613;M;
French;Bilinguals;30;v;reading;b_reading_30_viande;viande;4.51560843;39.41043084;108.9147865;M;
French;Bilinguals;30;v;reading;b_reading_30_vide;vide;5.85428396;54.05895692;168.0628586;M;
French;Bilinguals;30;v;reading;b_reading_30_village;village;5.256165345;77.50566893;133.6980957;M;
French;Bilinguals;30;v;reading;b_reading_30_ville;ville;4.26688075;111.4965986;184.4619723;M;
French;Bilinguals;30;v;reading;b_reading_30_visage;visage;5.35527645;70.1814059;129.2382868;M;
French;Bilinguals;30;v;reading;b_reading_30_vitrine;vitrine;5.543808765;69.77324263;127.3882009;M;
French;Bilinguals;30;v;reading;b_reading_30_voiture;voiture;4.996021479;69.07029478;120.45271;M;
French;Bilinguals;30;v;reading;b_reading_30_volet;volet;3.869689967;86.09977324;121.5351055;M;
French;Bilinguals;30;v;reading;b_reading_30_voleur;voleur;12.17380256;56.16780045;130.4615053;M;
French;Bilinguals;30;v;reading;b_reading_30_voûte;voûte;4.666868436;47.98185941;159.2886197;M;
French;Bilinguals;31;b;naming;b_pic_nam_31_bistrot;bistrot;48.20618856;131.5286682;151.3820521;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bague;bague;93.15882589;156.3191351;184.3370899;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_balai;balai;31.08639656;124.5578231;129.5464853;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_barrette;barrette;28.84254092;105.8276644;110.8163265;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_beau;beau;26.47339275;105.4182157;116.4503546;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bec;bec;30.61992696;190.3094934;209.1581043;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_benne;benne;38.79095763;126.3265306;131.3151927;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_berceau;berceau;18.3083334;92.6984127;97.68707483;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_berceuse;berceuse;16.44860047;98.86621315;103.8548753;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_biche;biche;46.46667432;88.50340136;93.49206349;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bijou;bijou;59.19172898;98.70748299;103.6961451;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bille;bille;57.01211035;114.7619048;119.7505669;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bitume;bitume;51.31462319;163.9909297;168.9795918;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bière;bière;6.691024225;108.2993197;113.2879819;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bocal;bocal;61.614602;109.6145125;114.6031746;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bonnet;bonnet;41.95177621;116.462585;121.4512472;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bossu;bossu;110.8352112;113.4416501;123.3061414;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_bout;bout;105.626994;172.5396825;177.5283447;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_boîtier;boîtier;39.54943407;124.6938776;129.6825397;F;
French;Bilinguals;31;b;naming;b_pic_nam_31_béquille;béquille;55.17896282;121.9274376;126.9160998;F;
French;Bilinguals;31;b;PW;b_PW_31_baje;baje;54.31698308;183.4013605;188.3900227;F;
French;Bilinguals;31;b;PW;b_PW_31_bamite;bamite;23.26849119;126.6893424;131.6780045;F;
French;Bilinguals;31;b;PW;b_PW_31_bamé;bamé;19.52885016;93.51473923;98.50340136;F;
French;Bilinguals;31;b;PW;b_PW_31_baut;baut;73.89757647;149.8398636;165.7802746;F;
French;Bilinguals;31;b;PW;b_PW_31_berlise;berlise;27.97739898;90.60630962;101.9320983;F;
French;Bilinguals;31;b;PW;b_PW_31_berlit;berlit;74.76615309;132.4290475;145.7343207;F;
French;Bilinguals;31;b;PW;b_PW_31_berre;berre;34.05122407;184.1723356;189.1609977;F;
French;Bilinguals;31;b;PW;b_PW_31_bigude;bigude;85.09507184;219.278621;228.7101552;F;
French;Bilinguals;31;b;PW;b_PW_31_bime;bime;76.16495885;169.6371882;174.6258503;F;
French;Bilinguals;31;b;PW;b_PW_31_bipon;bipon;1.964610998;187.324263;192.3129252;F;
French;Bilinguals;31;b;PW;b_PW_31_bisleau;bisleau;11.93756365;111.1791383;116.1678005;F;
French;Bilinguals;31;b;PW;b_PW_31_bive;bive;29.8326163;173.6734694;178.6621315;F;
French;Bilinguals;31;b;PW;b_PW_31_biète;biète;42.9506697;156.553288;161.5419501;F;
French;Bilinguals;31;b;PW;b_PW_31_bofa;bofa;111.2278931;119.138322;124.1269841;F;
French;Bilinguals;31;b;PW;b_PW_31_bomain;bomain;28.3666996;105.8730159;110.861678;F;
French;Bilinguals;31;b;PW;b_PW_31_boud;boud;68.31485879;133.7641723;138.7528345;F;
French;Bilinguals;31;b;PW;b_PW_31_bovel;bovel;136.3324183;84.3604461;89.34910824;F;
French;Bilinguals;31;b;PW;b_PW_31_boînion;boînion;29.12001219;116.5079365;121.4965986;F;
French;Bilinguals;31;b;PW;b_PW_31_bèpe;bèpe;79.53226052;183.7641723;188.7528345;F;
French;Bilinguals;31;b;PW;b_PW_31_béture;béture;89.43451121;144.8072562;149.7959184;F;
French;Bilinguals;31;b;reading;b_reading_31_bague;bague;37.56553149;142.8571429;147.845805;F;
French;Bilinguals;31;b;reading;b_reading_31_balai;balai;15.8390004;110.2494331;115.2380952;F;
French;Bilinguals;31;b;reading;b_reading_31_barrette;barrette;29.22780748;85.48752834;90.47619048;F;
French;Bilinguals;31;b;reading;b_reading_31_beau;beau;12.09471716;118.5034014;123.4920635;F;
French;Bilinguals;31;b;reading;b_reading_31_bec;bec;34.39203614;149.7732426;154.7619048;F;
French;Bilinguals;31;b;reading;b_reading_31_benne;benne;35.91524928;128.707483;133.6961451;F;
French;Bilinguals;31;b;reading;b_reading_31_berceau;berceau;16.39928622;70.29478458;75.28344671;F;
French;Bilinguals;31;b;reading;b_reading_31_berceuse;berceuse;24.67962328;118.5941043;123.5827664;F;
French;Bilinguals;31;b;reading;b_reading_31_biche;biche;16.26727703;121.1337868;126.122449;F;
French;Bilinguals;31;b;reading;b_reading_31_bijou;bijou;7.628265066;83.71882086;88.70748299;F;
French;Bilinguals;31;b;reading;b_reading_31_bille;bille;17.65312123;103.8095238;108.7981859;F;
French;Bilinguals;31;b;reading;b_reading_31_bistrot;bistrot;13.49071031;92.58503401;97.57369615;F;
French;Bilinguals;31;b;reading;b_reading_31_bitume;bitume;31.68023924;104.3537415;109.3424036;F;
French;Bilinguals;31;b;reading;b_reading_31_bière;bière;40.53884187;93.53741497;98.5260771;F;
French;Bilinguals;31;b;reading;b_reading_31_bocal;bocal;26.55135299;100.5895692;105.5782313;F;
French;Bilinguals;31;b;reading;b_reading_31_bonnet;bonnet;42.06296475;95.75963719;100.7482993;F;
French;Bilinguals;31;b;reading;b_reading_31_bossu;bossu;23.00047219;97.3015873;102.2902494;F;
French;Bilinguals;31;b;reading;b_reading_31_bout;bout;34.78826789;106.0997732;111.0884354;F;
French;Bilinguals;31;b;reading;b_reading_31_boîtier;boîtier;28.15679117;76.93877551;81.92743764;F;
French;Bilinguals;31;b;reading;b_reading_31_béquille;béquille;60.25284826;131.8820862;136.8707483;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_vaisseau;vaisseau;4.513761307;138.5941043;143.5827664;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_valet;valet;6.672343958;165.9637188;170.952381;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_valise;valise;5.582750756;146.984127;151.9727891;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_vase;vase;5.998777192;181.3151927;186.3038549;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_vautour;vautour;20.20005678;48.08436663;99.8675307;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_veau;veau;7.819854175;14.79518973;98.63459822;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_veilleuse;veilleuse;10.2011486;109.5464853;144.4275795;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_ver;ver;12.71595869;174.6258503;236.2510127;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_verrou;verrou;5.461162342;90.54421769;148.6355047;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_veste;veste;3.917531443;120.9977324;125.9863946;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_viande;viande;5.017306773;61.95011338;200.1708597;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_vide;vide;5.431002846;63.26530612;150.3876325;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_village;village;7.990905229;94.85260771;148.319494;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_ville;ville;8.601190952;117.0748299;167.9576311;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_visage;visage;8.099189291;88.27664399;93.26530612;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_vitrine;vitrine;4.580524979;142.8117914;147.8004535;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_voiture;voiture;4.564980745;48.29931973;150.0033566;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_volet;volet;5.102222717;76.05442177;166.7808303;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_voleur;voleur;4.052493058;60.90702948;107.709203;F;
French;Bilinguals;31;v;naming;b_pic_nam_31_voûte;voûte;4.948654575;79.84126984;84.82993197;F;
French;Bilinguals;31;v;PW;b_PW_31_vabin;vabin;7.116225393;185.4195011;190.4081633;F;
French;Bilinguals;31;v;PW;b_PW_31_vaident;vaident;5.576832221;173.1519274;178.1405896;F;
French;Bilinguals;31;v;PW;b_PW_31_vame;vame;6.530631226;112.6303855;197.9358938;F;
French;Bilinguals;31;v;PW;b_PW_31_varouse;varouse;6.299114389;183.5600907;188.5487528;F;
French;Bilinguals;31;v;PW;b_PW_31_vaupans;vaupans;3.607908362;166.553288;223.3068169;F;
French;Bilinguals;31;v;PW;b_PW_31_veillade;veillade;9.725675239;151.7460317;156.7346939;F;
French;Bilinguals;31;v;PW;b_PW_31_verrile;verrile;5.286382047;138.5941043;143.5827664;F;
French;Bilinguals;31;v;PW;b_PW_31_vespe;vespe;5.774831291;179.0702948;184.0589569;F;
French;Bilinguals;31;v;PW;b_PW_31_vianpe;vianpe;9.273990061;128.6848073;245.0680769;F;
French;Bilinguals;31;v;PW;b_PW_31_viblite;viblite;18.72618907;104.6938776;141.1828134;F;
French;Bilinguals;31;v;PW;b_PW_31_vije;vije;10.26645288;155.5328798;198.0858303;F;
French;Bilinguals;31;v;PW;b_PW_31_viloupe;viloupe;5.873833316;103.1746032;153.287412;F;
French;Bilinguals;31;v;PW;b_PW_31_vipe;vipe;5.207041736;103.3560091;203.2073487;F;
French;Bilinguals;31;v;PW;b_PW_31_viteuil;viteuil;5.688771163;101.6780045;143.9062756;F;
French;Bilinguals;31;v;PW;b_PW_31_vobur;vobur;4.10606116;123.015873;183.6548808;F;
French;Bilinguals;31;v;PW;b_PW_31_vodais;vodais;6.152506371;70.36281179;186.5744796;F;
French;Bilinguals;31;v;PW;b_PW_31_voissule;voissule;12.26002035;93.87755102;237.8973768;F;
French;Bilinguals;31;v;PW;b_PW_31_voûle;voûle;4.722930663;103.5600907;223.2042552;F;
French;Bilinguals;31;v;PW;b_PW_31_vèbe;vèbe;6.853301976;164.829932;214.5322818;F;
French;Bilinguals;31;v;PW;b_PW_31_vô;vô;5.417928798;84.42176871;186.5691029;F;
French;Bilinguals;31;v;reading;b_reading_31_vaisseau;vaisseau;7.870444859;125.8049887;151.1472774;F;
French;Bilinguals;31;v;reading;b_reading_31_valet;valet;8.100276723;169.5238095;174.5124717;F;
French;Bilinguals;31;v;reading;b_reading_31_valise;valise;11.82862542;159.5918367;164.5804989;F;
French;Bilinguals;31;v;reading;b_reading_31_vase;vase;6.157652275;151.7006803;218.59122;F;
French;Bilinguals;31;v;reading;b_reading_31_vautour;vautour;4.123642043;122.9705215;149.892023;F;
French;Bilinguals;31;v;reading;b_reading_31_veau;veau;4.524060637;155.6689342;213.756544;F;
French;Bilinguals;31;v;reading;b_reading_31_veilleuse;veilleuse;6.910694123;160.3401361;165.3287982;F;
French;Bilinguals;31;v;reading;b_reading_31_ver;ver;4.676308234;185.1927438;190.1814059;F;
French;Bilinguals;31;v;reading;b_reading_31_verrou;verrou;9.148390979;65.14739229;154.185639;F;
French;Bilinguals;31;v;reading;b_reading_31_veste;veste;8.832551083;104.30839;168.5582144;F;
French;Bilinguals;31;v;reading;b_reading_31_viande;viande;8.493334029;141.9274376;173.52837;F;
French;Bilinguals;31;v;reading;b_reading_31_vide;vide;10.23806325;157.4829932;173.6910728;F;
French;Bilinguals;31;v;reading;b_reading_31_village;village;8.982446734;76.03174603;149.9923488;F;
French;Bilinguals;31;v;reading;b_reading_31_ville;ville;12.50104501;114.2857143;191.3148406;F;
French;Bilinguals;31;v;reading;b_reading_31_visage;visage;6.768963957;110.6802721;139.6277268;F;
French;Bilinguals;31;v;reading;b_reading_31_vitrine;vitrine;5.37229663;35.3036266;119.2478054;F;
French;Bilinguals;31;v;reading;b_reading_31_voiture;voiture;6.141049701;89.77324263;160.83229;F;
French;Bilinguals;31;v;reading;b_reading_31_volet;volet;5.836801784;111.7687075;149.503723;F;
French;Bilinguals;31;v;reading;b_reading_31_voleur;voleur;4.785004289;83.60544218;160.517121;F;
French;Bilinguals;31;v;reading;b_reading_31_voûte;voûte;4.184933362;72.60770975;207.4919779;F;
French;Bilinguals;32;b;naming;b_pic_nam_32_bague;bague;37.64865917;65.77673132;82.43852314;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_balai;balai;11.32687431;199.9082338;212.0218302;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_barrette;barrette;28.50460205;78.5260771;83.51473923;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_beau;beau;37.03897717;111.9141125;147.2934126;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bec;bec;33.80313719;76.82539683;81.81405896;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_benne;benne;21.89283989;113.1107216;126.9047121;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_berceau;berceau;16.13960761;60.88435374;65.87301587;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_berceuse;berceuse;28.27947731;57.97227729;73.5801981;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_biche;biche;11.24079312;171.3605442;176.3492063;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bijou;bijou;11.42644805;80.20408163;85.19274376;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bille;bille;3.601148675;187.0975057;192.0861678;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bistrot;bistrot;9.1471342;91.17913832;96.16780045;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bitume;bitume;20.58322643;45.34047973;72.03527243;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bière;bière;16.65449833;72.19954649;77.18820862;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bocal;bocal;50.27386706;84.39335391;103.7519869;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bonnet;bonnet;14.18177711;76.32653061;81.31519274;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bossu;bossu;50.9210819;146.2131519;151.2018141;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_bout;bout;32.87005845;18.38030255;32.2897207;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_boîtier;boîtier;12.93187376;107.5963719;112.585034;M;
French;Bilinguals;32;b;naming;b_pic_nam_32_béquille;béquille;22.4321508;46.00907029;50.99773243;M;
French;Bilinguals;32;b;PW;b_PW_32_baje;baje;17.37513213;55.57966775;94.73807002;M;
French;Bilinguals;32;b;PW;b_PW_32_bamé;bamé;25.75519096;60.45351474;65.44217687;M;
French;Bilinguals;32;b;PW;b_PW_32_baut;baut;20.63386081;66.12244898;71.11111111;M;
French;Bilinguals;32;b;PW;b_PW_32_berlise;berlise;33.99089279;97.34165605;113.7937669;M;
French;Bilinguals;32;b;PW;b_PW_32_berlit;berlit;31.37886615;145.600907;150.5895692;M;
French;Bilinguals;32;b;PW;b_PW_32_berre;berre;21.52504655;47.9853234;67.17945277;M;
French;Bilinguals;32;b;PW;b_PW_32_bigude;bigude;14.5497789;237.8101442;252.8912458;M;
French;Bilinguals;32;b;PW;b_PW_32_bime;bime;12.98889271;115.3741497;120.3628118;M;
French;Bilinguals;32;b;PW;b_PW_32_bipon;bipon;43.81450969;180.6802721;185.6689342;M;
French;Bilinguals;32;b;PW;b_PW_32_bisleau;bisleau;8.323613685;121.2698413;126.2585034;M;
French;Bilinguals;32;b;PW;b_PW_32_bive;bive;23.26776046;104.5124717;109.5011338;M;
French;Bilinguals;32;b;PW;b_PW_32_biète;biète;8.220243733;69.21810518;86.22598245;M;
French;Bilinguals;32;b;PW;b_PW_32_bofa;bofa;30.87148747;133.689826;151.8842994;M;
French;Bilinguals;32;b;PW;b_PW_32_bomain;bomain;11.40284549;158.2128118;193.0196304;M;
French;Bilinguals;32;b;PW;b_PW_32_boud;boud;14.09261808;82.22222222;87.21088435;M;
French;Bilinguals;32;b;PW;b_PW_32_bovel;bovel;13.85333696;89.64735247;131.9186381;M;
French;Bilinguals;32;b;PW;b_PW_32_bèpe;bèpe;30.08933488;90.38548753;95.37414966;M;
French;Bilinguals;32;b;PW;b_PW_32_béture;béture;59.69472494;185.6859892;202.1581334;M;
French;Bilinguals;32;b;reading;b_reading_32_bague;bague;21.09665283;74.28571429;79.27437642;M;
French;Bilinguals;32;b;reading;b_reading_32_balai;balai;35.91452717;48.14058957;53.1292517;M;
French;Bilinguals;32;b;reading;b_reading_32_barrette;barrette;28.46764607;74.62585034;79.61451247;M;
French;Bilinguals;32;b;reading;b_reading_32_beau;beau;20.25933561;100.5618345;108.7808261;M;
French;Bilinguals;32;b;reading;b_reading_32_bec;bec;32.63535523;116.8027211;121.7913832;M;
French;Bilinguals;32;b;reading;b_reading_32_benne;benne;38.16310547;56.62131519;61.60997732;M;
French;Bilinguals;32;b;reading;b_reading_32_berceau;berceau;18.87895849;54.14161505;69.41232698;M;
French;Bilinguals;32;b;reading;b_reading_32_berceuse;berceuse;33.71200475;104.1496599;109.138322;M;
French;Bilinguals;32;b;reading;b_reading_32_biche;biche;22.65102734;65.89569161;70.88435374;M;
French;Bilinguals;32;b;reading;b_reading_32_bijou;bijou;9.791511342;62.10884354;67.09750567;M;
French;Bilinguals;32;b;reading;b_reading_32_bille;bille;12.61938099;92.87981859;97.86848073;M;
French;Bilinguals;32;b;reading;b_reading_32_bistrot;bistrot;10.33684165;99.95464853;104.9433107;M;
French;Bilinguals;32;b;reading;b_reading_32_bitume;bitume;17.14960763;70.70294785;75.69160998;M;
French;Bilinguals;32;b;reading;b_reading_32_bière;bière;2.811985342;45.05668934;50.04535147;M;
French;Bilinguals;32;b;reading;b_reading_32_bocal;bocal;13.63510264;30.99671704;46.07709751;M;
French;Bilinguals;32;b;reading;b_reading_32_bonnet;bonnet;30.72369234;111.7006803;116.6893424;M;
French;Bilinguals;32;b;reading;b_reading_32_bossu;bossu;16.8155441;88.3107554;116.9389673;M;
French;Bilinguals;32;b;reading;b_reading_32_bout;bout;13.95989074;54.98866213;59.97732426;M;
French;Bilinguals;32;b;reading;b_reading_32_boîtier;boîtier;26.63089433;109.2607985;150.9997793;M;
French;Bilinguals;32;b;reading;b_reading_32_béquille;béquille;14.35776228;61.67800454;66.66666667;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_vaisseau;vaisseau;16.21861147;59.62518473;88.14535377;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_valet;valet;7.024503303;103.7656458;116.1904762;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_valise;valise;4.860184862;13.15784026;65.48752834;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_vase;vase;110.3233994;92.0005453;115.0733107;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_vautour;vautour;6.999811681;16.52051815;71.99546485;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_veau;veau;2.464395471;151.7658834;156.7545456;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_veilleuse;veilleuse;5.949251231;76.57596372;81.56462585;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_ver;ver;4.893613232;100.861678;105.8503401;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_verrou;verrou;4.809204195;103.6507937;108.6394558;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_veste;veste;12.55017361;69.00040897;86.48051258;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_viande;viande;5.050526433;38.04988662;89.40318736;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_vide;vide;4.254087118;138.8662132;143.8548753;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_village;village;5.301858945;47.36961451;108.5435496;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_ville;ville;5.138271038;53.33333333;161.2360119;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_visage;visage;44.19970998;84.1859808;94.73536335;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_vitrine;vitrine;3.759360732;46.90816253;76.86769654;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_voiture;voiture;4.892577506;50.97505669;55.96371882;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_volet;volet;5.064484634;64.64852608;125.6800928;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_voleur;voleur;5.045513503;92.87981859;97.86848073;M;
French;Bilinguals;32;v;naming;b_pic_nam_32_voûte;voûte;3.286346995;26.17499396;90.05355425;M;
French;Bilinguals;32;v;PW;b_PW_32_vabin;vabin;14.55407813;35.60649386;118.6883129;M;
French;Bilinguals;32;v;PW;b_PW_32_vaident;vaident;10.18027737;60.53103956;154.2948067;M;
French;Bilinguals;32;v;PW;b_PW_32_vame;vame;3.462180124;105.2266313;110.2152934;M;
French;Bilinguals;32;v;PW;b_PW_32_varouse;varouse;10.15931682;77.02947846;82.01814059;M;
French;Bilinguals;32;v;PW;b_PW_32_vaupans;vaupans;5.874402848;49.8490914;136.4915598;M;
French;Bilinguals;32;v;PW;b_PW_32_veillade;veillade;9.104447743;22.55077944;151.9210405;M;
French;Bilinguals;32;v;PW;b_PW_32_verrile;verrile;6.358988703;126.8967209;131.8853831;M;
French;Bilinguals;32;v;PW;b_PW_32_vespe;vespe;11.95424339;74.77363711;168.5374043;M;
French;Bilinguals;32;v;PW;b_PW_32_vianpe;vianpe;6.87079372;83.24263039;88.23129252;M;
French;Bilinguals;32;v;PW;b_PW_32_viblite;viblite;14.33242133;115.8276644;120.8163265;M;
French;Bilinguals;32;v;PW;b_PW_32_viloupe;viloupe;4.078897888;53.00985012;146.7736173;M;
French;Bilinguals;32;v;PW;b_PW_32_vipe;vipe;5.800613899;57.4618091;154.7862257;M;
French;Bilinguals;32;v;PW;b_PW_32_viteuil;viteuil;6.780061143;23.73766257;103.2588322;M;
French;Bilinguals;32;v;PW;b_PW_32_vobur;vobur;4.185362831;21.77973985;103.9771352;M;
French;Bilinguals;32;v;PW;b_PW_32_vodais;vodais;9.943212061;38.39232391;119.4172676;M;
French;Bilinguals;32;v;PW;b_PW_32_voissule;voissule;3.790577012;18.91203275;176.7573696;M;
French;Bilinguals;32;v;PW;b_PW_32_voûle;voûle;2.855689666;17.32993006;196.4941083;M;
French;Bilinguals;32;v;PW;b_PW_32_vèbe;vèbe;11.13968233;33.27334739;202.1995726;M;
French;Bilinguals;32;v;PW;b_PW_32_vô;vô;3.423125595;64.79336534;144.2403628;M;
French;Bilinguals;32;v;reading;b_reading_32_vaisseau;vaisseau;17.4450283;53.35485085;94.73132997;M;
French;Bilinguals;32;v;reading;b_reading_32_valet;valet;10.45149163;78.52692424;99.00226757;M;
French;Bilinguals;32;v;reading;b_reading_32_valise;valise;11.46721726;18.35892272;77.67236536;M;
French;Bilinguals;32;v;reading;b_reading_32_vase;vase;8.725150278;39.9834154;78.32199546;M;
French;Bilinguals;32;v;reading;b_reading_32_vautour;vautour;3.411364225;88.29931973;93.28798186;M;
French;Bilinguals;32;v;reading;b_reading_32_veau;veau;4.768281239;75.17006803;136.3890547;M;
French;Bilinguals;32;v;reading;b_reading_32_veilleuse;veilleuse;9.73895722;56.48899299;90.38238879;M;
French;Bilinguals;32;v;reading;b_reading_32_ver;ver;9.281413744;113.4693878;118.4580499;M;
French;Bilinguals;32;v;reading;b_reading_32_verrou;verrou;4.485402173;82.29024943;87.27891156;M;
French;Bilinguals;32;v;reading;b_reading_32_veste;veste;12.15821712;84.47764858;102.1315193;M;
French;Bilinguals;32;v;reading;b_reading_32_viande;viande;4.754002782;45.51020408;136.485217;M;
French;Bilinguals;32;v;reading;b_reading_32_vide;vide;3.720891861;56.12244898;61.11111111;M;
French;Bilinguals;32;v;reading;b_reading_32_village;village;5.689412989;43.77896957;69.90512883;M;
French;Bilinguals;32;v;reading;b_reading_32_ville;ville;3.714188404;169.3650794;174.3537415;M;
French;Bilinguals;32;v;reading;b_reading_32_visage;visage;7.43916521;60.72566747;91.16319722;M;
French;Bilinguals;32;v;reading;b_reading_32_vitrine;vitrine;13.31230072;33.8933958;57.1951054;M;
French;Bilinguals;32;v;reading;b_reading_32_voiture;voiture;3.417898345;129.6975504;134.6862125;M;
French;Bilinguals;32;v;reading;b_reading_32_volet;volet;3.694031958;117.4603175;122.4489796;M;
French;Bilinguals;32;v;reading;b_reading_32_voleur;voleur;4.632983832;47.57369615;52.56235828;M;
French;Bilinguals;32;v;reading;b_reading_32_voûte;voûte;3.234366948;67.7324263;107.1787786;M;
French;Monolinguals;205;b;naming;b_pic_nam_205_bague;bague;9.231864806;96.00907029;100.9977324;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_balai;balai;13.96954519;83.49206349;88.48072562;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_barrette;barrette;14.61926826;65.02627711;77.59637188;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_beau;beau;43.34894475;112.0465331;117.0351952;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bec;bec;12.85645139;98.94565684;109.8866213;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_benne;benne;19.14878932;88.39002268;93.37868481;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_berceau;berceau;14.77273385;61.38321995;66.37188209;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_berceuse;berceuse;15.69441985;40.52154195;45.51020408;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_biche;biche;13.57995483;109.2743764;114.2630385;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bijou;bijou;14.97382196;77.66439909;82.65306122;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bille;bille;10.50159173;131.723356;136.7120181;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bistrot;bistrot;5.05942226;100.3628118;105.3514739;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bitume;bitume;21.6473;105.9183673;110.9070295;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bière;bière;5.512040255;40.861678;45.85034014;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bocal;bocal;11.42465823;58.01947439;63.58276644;F;
French;Monolinguals;205;b;naming;b_pic_nam_205_bonnet;bonnet;7.692837057;69.61451247;74.6031746;F;
