;Unnamed: 0;Language;Group;Speaker;Grapheme;Task;File;Problem;Word;Plosive_Index;VOT;Length;Gender;Fricatived
9127;9303;French;Monolinguals;218;v;PW;b_PW_218_varouse;;varouse;3.1023399436836256;79.68253968253691;84.67120181406074;F;False
9128;9304;French;Monolinguals;218;v;PW;b_PW_218_vaupans;;vaupans;4.6550373138257735;63.49206349206328;125.301803262019;F;False
9129;9305;French;Monolinguals;218;v;PW;b_PW_218_veillade;;veillade;2.4817353331927925;139.22902494331882;144.21768707484262;F;False
9130;9306;French;Monolinguals;218;v;PW;b_PW_218_verrile;;verrile;3.1580233719395654;96.71201814059314;121.92398862706;F;False
9131;9307;French;Monolinguals;218;v;PW;b_PW_218_vespe;;vespe;19.88045360308721;10.921362691817649;20.5243302866478;F;False
9132;9308;French;Monolinguals;218;v;PW;b_PW_218_vianpe;;vianpe;11.757551744035089;55.01200029978293;84.13600045849991;F;False
9133;9309;French;Monolinguals;218;v;PW;b_PW_218_viblite;;viblite;10.568592106473538;106.71201814058406;264.3356848064542;F;False
9134;9310;French;Monolinguals;218;v;PW;b_PW_218_vije;;vije;4.81693790685085;64.48979591837656;111.92991651412856;F;False
9135;9311;French;Monolinguals;218;v;PW;b_PW_218_viloupe;;viloupe;3.9947370177126564;97.34693877551592;102.33560090702557;F;False
9136;9312;French;Monolinguals;218;v;PW;b_PW_218_vipe;;vipe;5.031268683607816;107.43764172336512;112.42630385487473;F;False
9137;9313;French;Monolinguals;218;v;PW;b_PW_218_viteuil;;viteuil;5.623990473588126;77.48299319727894;136.76384858682408;F;False
9138;9314;French;Monolinguals;218;v;PW;b_PW_218_vobur;;vobur;3.2430893015677524;80.74829931973683;85.73696145124643;F;False
9139;9315;French;Monolinguals;218;v;PW;b_PW_218_vodais;;vodais;5.0050805362347885;58.117913832205666;94.72130872795506;F;False
9140;9316;French;Monolinguals;218;v;PW;b_PW_218_voissule;;voissule;2.034114508778389;103.83219954648835;108.82086167799795;F;False
9141;9317;French;Monolinguals;218;v;PW;b_PW_218_voûle;;voûle;4.501685471356394;101.1564625850383;145.3645832630599;F;False
9142;9318;French;Monolinguals;218;v;PW;b_PW_218_vèbe;;vèbe;3.6057185624791934;72.4263038548685;134.23550391563307;F;False
9143;9319;French;Monolinguals;218;v;PW;b_PW_218_vô;;vô;4.828586955853346;73.03854875283379;137.77762638224544;F;False
9144;9320;French;Monolinguals;218;v;reading;b_reading_218_vaisseau;;vaisseau;10.669238743692167;49.6186669370644;65.79866702523418;F;False
9145;9321;French;Monolinguals;218;v;reading;b_reading_218_valet;;valet;4.566541321243228;45.14739229026078;61.269381143347346;F;False
9146;9322;French;Monolinguals;218;v;reading;b_reading_218_valise;;valise;2.9338102083070736;112.47165532878971;117.46031746031349;F;False
9147;9323;French;Monolinguals;218;v;reading;b_reading_218_vase;;vase;2.8875276801616843;97.32426303855844;102.31292517006807;F;False
9148;9324;French;Monolinguals;218;v;reading;b_reading_218_vautour;;vautour;3.5094754729834308;82.85714285715072;104.93358989531029;F;False
9149;9325;French;Monolinguals;218;v;reading;b_reading_218_veau;;veau;6.636301648586918;85.26077097506858;138.3772024943255;F;False
9150;9326;French;Monolinguals;218;v;reading;b_reading_218_veilleuse;;veilleuse;2.8153067314209648;47.18820861677386;63.368455979158966;F;False
9151;9327;French;Monolinguals;218;v;reading;b_reading_218_ver;;ver;6.288658611889327;56.55328798185622;117.66966259875744;F;False
9152;9328;French;Monolinguals;218;v;reading;b_reading_218_verrou;;verrou;3.997348446117399;91.88208616780004;96.87074829932385;F;False
9153;9329;French;Monolinguals;218;v;reading;b_reading_218_veste;;veste;3.092053979201177;78.2539682539749;83.24263038548453;F;False
9154;9330;French;Monolinguals;218;v;reading;b_reading_218_viande;;viande;6.785526203011988;41.65532879818557;85.41134953840412;F;False
9155;9331;French;Monolinguals;218;v;reading;b_reading_218_vide;;vide;20.763328445661408;45.37544318708343;103.28315163536672;F;False
9156;9332;French;Monolinguals;218;v;reading;b_reading_218_village;;village;14.14039560087907;56.55328798187042;158.0647393251979;F;False
9157;9333;French;Monolinguals;218;v;reading;b_reading_218_ville;;ville;5.597974564326697;124.37641723356307;129.3650793650869;F;False
9158;9334;French;Monolinguals;218;v;reading;b_reading_218_visage;;visage;2.803748473012845;32.411030847910645;89.02229806228945;F;False
9159;9335;French;Monolinguals;218;v;reading;b_reading_218_vitrine;;vitrine;3.1464885665679865;97.80045351475052;102.78911564626014;F;False
9160;9336;French;Monolinguals;218;v;reading;b_reading_218_voiture;;voiture;9.843043996700645;75.30612244897839;95.27259453741976;F;False
9161;9337;French;Monolinguals;218;v;reading;b_reading_218_volet;;volet;3.1269388023804647;63.01587301587119;88.69532274289328;F;False
9162;9338;French;Monolinguals;218;v;reading;b_reading_218_voleur;;voleur;5.453169232230506;25.496677600386878;47.10403149897502;F;False
9163;9339;French;Monolinguals;218;v;reading;b_reading_218_voûte;;voûte;3.6329517480557607;45.48752834466541;101.10635722796246;F;False
9164;9340;French;Monolinguals;219;b;naming;b_pic_nam_219_bague;;bague;22.856164259690065;165.0364525813194;170.02511471283864;M;False
9165;9341;French;Monolinguals;219;b;naming;b_pic_nam_219_balai;;balai;29.952425084953042;82.17687074829927;87.16553287981866;M;False
9166;9342;French;Monolinguals;219;b;naming;b_pic_nam_219_barrette;;barrette;24.02635042644999;91.81261388784544;96.80127601936485;M;False
9167;9343;French;Monolinguals;219;b;naming;b_pic_nam_219_beau;;beau;22.529310505612887;168.0329376542078;196.54228065349326;M;False
9168;9344;French;Monolinguals;219;b;naming;b_pic_nam_219_bec;;bec;24.89255820770893;119.98182710843076;129.7609177110104;M;False
9169;9345;French;Monolinguals;219;b;naming;b_pic_nam_219_benne;;benne;27.055230720178862;157.86310459414386;169.2398017093346;M;False
9170;9346;French;Monolinguals;219;b;naming;b_pic_nam_219_berceau;;berceau;19.876288734224858;70.1691094046506;75.15777153617087;M;False
9171;9347;French;Monolinguals;219;b;naming;b_pic_nam_219_berceuse;;berceuse;13.364305368977838;68.14845663086189;77.57369614512655;M;False
9172;9348;French;Monolinguals;219;b;naming;b_pic_nam_219_biche;;biche;17.465857882148974;123.53741496598406;128.5260770975043;M;False
9173;9349;French;Monolinguals;219;b;naming;b_pic_nam_219_bijou;;bijou;13.405143507266065;121.0430839002257;126.03174603174593;M;False
9174;9350;French;Monolinguals;219;b;naming;b_pic_nam_219_bille;;bille;13.11181678790478;148.9795918367349;153.96825396825162;M;False
9175;9351;French;Monolinguals;219;b;naming;b_pic_nam_219_bistrot;;bistrot;7.725836504208018;85.91189365667873;96.3072496617272;M;False
9176;9352;French;Monolinguals;219;b;naming;b_pic_nam_219_bitume;;bitume;28.454862461979342;71.41426160211495;79.12021462406216;M;False
9177;9353;French;Monolinguals;219;b;naming;b_pic_nam_219_bière;;bière;102.3742334489102;1.7508828859718049;11.38073875885226;M;False
9178;9354;French;Monolinguals;219;b;naming;b_pic_nam_219_bocal;;bocal;19.301564444315485;143.57239665015697;162.83210839591078;M;False
9179;9355;French;Monolinguals;219;b;naming;b_pic_nam_219_bonnet;;bonnet;24.267478095429173;120.8616780045304;125.85034013605429;M;False
9180;9356;French;Monolinguals;219;b;naming;b_pic_nam_219_bossu;;bossu;30.56419313407937;63.03178389518393;75.2879640970292;M;False
9181;9357;French;Monolinguals;219;b;naming;b_pic_nam_219_bout;;bout;18.153172371197435;167.3395256612622;179.59570586310744;M;False
9182;9358;French;Monolinguals;219;b;naming;b_pic_nam_219_boîtier;;boîtier;57.75016823854732;80.46509384870149;88.84687445794269;M;False
9183;9359;French;Monolinguals;219;b;naming;b_pic_nam_219_béquille;;béquille;16.326441713303222;120.1133786848061;125.10204081632992;M;False
9184;9360;French;Monolinguals;219;b;PW;b_PW_219_baje;;baje;25.07519212932755;136.97258937808954;149.2970521541821;M;False
9185;9361;French;Monolinguals;219;b;PW;b_PW_219_bamite;;bamite;13.872742546841453;68.54081352518904;80.40816326530377;M;False
9186;9362;French;Monolinguals;219;b;PW;b_PW_219_bamé;;bamé;15.301251574433104;127.19179379503487;132.18045592654448;M;False
9187;9363;French;Monolinguals;219;b;PW;b_PW_219_baut;;baut;23.322476311100864;85.94104308389204;90.92970521541588;M;False
9188;9364;French;Monolinguals;219;b;PW;b_PW_219_berlise;;berlise;15.122371087899651;47.505668934235246;52.49433106575907;M;False
9189;9365;French;Monolinguals;219;b;PW;b_PW_219_berlit;;berlit;30.676926047586136;76.19047619047592;81.17913832199973;M;False
9190;9366;French;Monolinguals;219;b;PW;b_PW_219_berre;;berre;16.508254024892555;109.5516936289158;117.70975056690249;M;False
9191;9367;French;Monolinguals;219;b;PW;b_PW_219_bigude;;bigude;23.688701654307696;39.71148074180064;45.49989108124919;M;False
9192;9368;French;Monolinguals;219;b;PW;b_PW_219_bime;;bime;9.988325386708087;134.92063492063264;139.90929705215652;M;False
9193;9369;French;Monolinguals;219;b;PW;b_PW_219_bipon;;bipon;16.906116365300072;92.61456543140413;100.71833990664913;M;False
9194;9370;French;Monolinguals;219;b;PW;b_PW_219_bisleau;;bisleau;22.956128606391786;81.79138321995083;86.78004535147467;M;False
9195;9371;French;Monolinguals;219;b;PW;b_PW_219_bive;;bive;10.598057124233023;110.3854875283332;115.37414965985704;M;False
9196;9372;French;Monolinguals;219;b;PW;b_PW_219_biète;;biète;28.6593934089515;96.03111187726654;111.66408357823343;M;False
9197;9373;French;Monolinguals;219;b;PW;b_PW_219_bofa;;bofa;13.265379265047054;81.8935731409738;100.67650276045015;M;False
9198;9374;French;Monolinguals;219;b;PW;b_PW_219_bomain;;bomain;19.01398794218651;131.4805073364198;142.8050583087952;M;False
9199;9375;French;Monolinguals;219;b;PW;b_PW_219_boud;;boud;32.85775111958826;115.73696145126179;120.72562358278559;M;False
9200;9376;French;Monolinguals;219;b;PW;b_PW_219_bovel;;bovel;10.478504824562217;84.14752469531095;95.70763613803024;M;False
9201;9377;French;Monolinguals;219;b;PW;b_PW_219_boînion;;boînion;16.708880096749414;106.16780045350538;111.1564625850292;M;False
9202;9378;French;Monolinguals;219;b;PW;b_PW_219_bèpe;;bèpe;83.5886535557256;89.52380952379713;94.51247165532095;M;False
9203;9379;French;Monolinguals;219;b;PW;b_PW_219_béture;;béture;9.667012772624028;97.66439909296308;102.65306122448692;M;False
9204;9380;French;Monolinguals;219;b;reading;b_reading_219_bague;;bague;19.581003782670642;105.75639818785021;117.32426303856869;M;False
9205;9381;French;Monolinguals;219;b;reading;b_reading_219_balai;;balai;23.026835538044327;109.28019101200451;119.86394557823131;M;False
9206;9382;French;Monolinguals;219;b;reading;b_reading_219_barrette;;barrette;22.826792203145853;81.206978560175;92.26757369614802;M;False
9207;9383;French;Monolinguals;219;b;reading;b_reading_219_beau;;beau;85.60124542646409;128.4752385973036;144.57416539090673;M;False
9208;9384;French;Monolinguals;219;b;reading;b_reading_219_bec;;bec;19.71991565523692;90.55386723679248;97.43764172333158;M;False
9209;9385;French;Monolinguals;219;b;reading;b_reading_219_benne;;benne;35.48941958324643;111.27983170044331;116.26849383196712;M;False
9210;9386;French;Monolinguals;219;b;reading;b_reading_219_berceau;;berceau;34.75823611585625;83.69614512471912;88.68480725621453;M;False
9211;9387;French;Monolinguals;219;b;reading;b_reading_219_berceuse;;berceuse;20.670647587542454;103.99092970521906;108.97959183674288;M;False
9212;9388;French;Monolinguals;219;b;reading;b_reading_219_biche;;biche;18.180015346201717;102.83446712017508;107.82312925169892;M;False
9213;9389;French;Monolinguals;219;b;reading;b_reading_219_bijou;;bijou;5.344379182202483;98.69519039764894;107.70975056689736;M;False
9214;9390;French;Monolinguals;219;b;reading;b_reading_219_bille;;bille;22.040836594113326;108.32199546484844;113.31065759637228;M;False
9215;9391;French;Monolinguals;219;b;reading;b_reading_219_bistrot;;bistrot;13.610313314860663;113.44671201814549;118.43537414964088;M;False
9216;9392;French;Monolinguals;219;b;reading;b_reading_219_bitume;;bitume;7.708409875607754;136.0317460317333;141.02040816325712;M;False
9217;9393;French;Monolinguals;219;b;reading;b_reading_219_bière;;bière;14.575929009587538;71.97278911564806;76.96145124714349;M;False
9218;9394;French;Monolinguals;219;b;reading;b_reading_219_bocal;;bocal;28.2131089389606;55.75963718820275;60.748299319726584;M;False
9219;9395;French;Monolinguals;219;b;reading;b_reading_219_bonnet;;bonnet;56.33344467181019;91.39176104744708;106.317167459423;M;False
9220;9396;French;Monolinguals;219;b;reading;b_reading_219_bossu;;bossu;26.611444496307787;110.92970521542613;115.91836734694996;M;False
9221;9397;French;Monolinguals;219;b;reading;b_reading_219_bout;;bout;37.46022245853013;98.59795141215956;103.58661354368336;M;False
9222;9398;French;Monolinguals;219;b;reading;b_reading_219_boîtier;;boîtier;90.32972652890624;101.45549122546528;112.5828676824483;M;False
9223;9399;French;Monolinguals;219;b;reading;b_reading_219_béquille;;béquille;11.867359775950122;147.27410016601542;156.023934507175;M;False
9224;9400;French;Monolinguals;219;v;naming;b_pic_nam_219_vaisseau;;vaisseau;11.854745830803981;112.42630385487541;134.8234513764335;M;False
9225;9401;French;Monolinguals;219;v;naming;b_pic_nam_219_valet;;valet;18.91740612366463;83.75745515424971;100.73531768551723;M;False
9226;9402;French;Monolinguals;219;v;naming;b_pic_nam_219_valise;;valise;19.10967469727854;93.71857908153022;156.1976318025504;M;False
9227;9403;French;Monolinguals;219;v;naming;b_pic_nam_219_vase;;vase;16.782162379605783;85.90869749140141;124.95810544203856;M;False
9228;9404;French;Monolinguals;219;v;naming;b_pic_nam_219_vautour;;vautour;6.635687728190107;105.41950113378641;127.95996970552534;M;False
9229;9405;French;Monolinguals;219;v;naming;b_pic_nam_219_veau;;veau;4.970956808910756;105.43340146672264;138.62539822476094;M;False
9230;9406;French;Monolinguals;219;v;naming;b_pic_nam_219_veilleuse;;veilleuse;4.7626659634449835;91.76610868399851;117.14822385191324;M;False
9231;9407;French;Monolinguals;219;v;naming;b_pic_nam_219_ver;;ver;9.036169425518725;130.8155166346339;160.10257259761218;M;False
9232;9408;French;Monolinguals;219;v;naming;b_pic_nam_219_verrou;;verrou;6.640284365055165;52.24489795918429;167.75666163430358;M;False
9233;9409;French;Monolinguals;219;v;naming;b_pic_nam_219_veste;;veste;11.27829041172466;105.43340146672264;128.86304623710387;M;False
9234;9410;French;Monolinguals;219;v;naming;b_pic_nam_219_viande;;viande;8.849242572209368;107.23241138843063;123.0056350445068;M;False
9235;9411;French;Monolinguals;219;v;naming;b_pic_nam_219_vide;;vide;4.560699177541069;72.83446712018105;129.23968627651305;M;False
9236;9412;French;Monolinguals;219;v;naming;b_pic_nam_219_village;;village;29.33792203072549;52.4716553287945;107.34345799562557;M;False
9237;9413;French;Monolinguals;219;v;naming;b_pic_nam_219_ville;;ville;13.481591283766315;127.0068027210911;131.9954648526078;M;False
9238;9414;French;Monolinguals;219;v;naming;b_pic_nam_219_visage;;visage;10.594865564589592;42.954348745702475;66.3839935160837;M;False
9239;9415;French;Monolinguals;219;v;naming;b_pic_nam_219_vitrine;;vitrine;5.3491418792758045;56.85927707014572;171.81739498280282;M;False
9240;9416;French;Monolinguals;219;v;naming;b_pic_nam_219_voiture;;voiture;4.097876337220254;159.72324920367953;164.71191133520338;M;False
9241;9417;French;Monolinguals;219;v;naming;b_pic_nam_219_volet;;volet;3.4697887410817567;106.80272108843523;111.79138321995195;M;False
9242;9418;French;Monolinguals;219;v;naming;b_pic_nam_219_voleur;;voleur;3.808692141134677;144.60706627426845;149.5957284057851;M;False
9243;9419;French;Monolinguals;219;v;naming;b_pic_nam_219_voûte;;voûte;5.604375002066164;109.75031264266022;220.6291549211059;M;False
9244;9420;French;Monolinguals;219;v;PW;b_PW_219_vabin;;vabin;15.460546958596295;58.36734693878042;114.19624459570343;M;False
9245;9421;French;Monolinguals;219;v;PW;b_PW_219_vaident;;vaident;9.788574870979863;44.603174603182076;144.41109598101318;M;False
9246;9422;French;Monolinguals;219;v;PW;b_PW_219_vame;;vame;23.072644561071964;111.29081265931973;136.67292782722032;M;False
9247;9423;French;Monolinguals;219;v;PW;b_PW_219_varouse;;varouse;8.99904131008693;85.90869749140495;101.52846067165908;M;False
9248;9424;French;Monolinguals;219;v;PW;b_PW_219_vaupans;;vaupans;21.204380435204925;58.57411192596373;123.0056350445068;M;False
9249;9425;French;Monolinguals;219;v;PW;b_PW_219_veillade;;veillade;21.47782905119723;68.25396825396979;73.2426303854794;M;False
9250;9426;French;Monolinguals;219;v;PW;b_PW_219_verrile;;verrile;20.946339269444433;72.24140470867724;103.48093106918554;M;False
9251;9427;French;Monolinguals;219;v;PW;b_PW_219_vespe;;vespe;12.717411130548019;64.43152311854304;89.81363828645783;M;False
9252;9428;French;Monolinguals;219;v;PW;b_PW_219_vianpe;;vianpe;6.482304693744779;91.76610868399851;142.53033901982806;M;False
9253;9429;French;Monolinguals;219;v;PW;b_PW_219_viblite;;viblite;9.17752782824416;112.74376417233611;125.76469003222712;M;False
9254;9430;French;Monolinguals;219;v;PW;b_PW_219_vije;;vije;16.532877110102643;48.70748299319416;91.79407904511551;M;False
9255;9431;French;Monolinguals;219;v;PW;b_PW_219_viloupe;;viloupe;8.605452343028839;85.64625850340235;90.63492063492615;M;False
9256;9432;French;Monolinguals;219;v;PW;b_PW_219_vipe;;vipe;38.618618342734216;86.32653061224005;145.74807001021387;M;False
9257;9433;French;Monolinguals;219;v;PW;b_PW_219_viteuil;;viteuil;34.31994030742233;82.00375669633786;119.1006942494397;M;False
9258;9434;French;Monolinguals;219;v;PW;b_PW_219_vobur;;vobur;2.682215869449072;155.10637971316046;160.09504184468426;M;False
9259;9435;French;Monolinguals;219;v;PW;b_PW_219_vodais;;vodais;4.208649658182652;124.95810544203323;158.1501022000822;M;False
9260;9436;French;Monolinguals;219;v;PW;b_PW_219_voissule;;voissule;3.361635593252014;53.5374149659873;58.52607709751113;M;False
9261;9437;French;Monolinguals;219;v;PW;b_PW_219_voûle;;voûle;4.62560665963054;127.30158730158793;213.09488789566444;M;False
9262;9438;French;Monolinguals;219;v;PW;b_PW_219_vèbe;;vèbe;12.250960060726564;95.57823129252085;124.99180518243234;M;False
9263;9439;French;Monolinguals;219;v;PW;b_PW_219_vô;;vô;4.568849108342079;102.99319727890577;157.98634413862092;M;False
9264;9440;French;Monolinguals;219;v;reading;b_reading_219_vaisseau;;vaisseau;6.197784165219648;93.71857908152492;119.1006942494397;M;False
9265;9441;French;Monolinguals;219;v;reading;b_reading_219_valet;;valet;12.565649238942035;109.33834226177908;123.0056350445068;M;False
9266;9442;French;Monolinguals;219;v;reading;b_reading_219_valise;;valise;8.78559659616297;136.68934240362773;155.30971272566774;M;False
9267;9443;French;Monolinguals;219;v;reading;b_reading_219_vase;;vase;32.94853138580081;77.21088435374669;123.61801330318654;M;False
9268;9444;French;Monolinguals;219;v;reading;b_reading_219_vautour;;vautour;6.027586715916411;132.7679870321674;165.95998379020216;M;False
9269;9445;French;Monolinguals;219;v;reading;b_reading_219_veau;;veau;3.0847374525141458;178.42691261067498;183.41557474219886;M;False
9270;9446;French;Monolinguals;219;v;reading;b_reading_219_veilleuse;;veilleuse;23.85159802419125;53.24263038548338;58.231292517007205;M;False
9271;9447;French;Monolinguals;219;v;reading;b_reading_219_ver;;ver;13.187103511936064;142.53033901982806;164.00751339267572;M;False
9272;9448;French;Monolinguals;219;v;reading;b_reading_219_verrou;;verrou;3.3005066731198323;170.89576369485823;175.8844258263821;M;False
9273;9449;French;Monolinguals;219;v;reading;b_reading_219_veste;;veste;21.498456687186145;99.52380952380224;104.51247165532608;M;False
9274;9450;French;Monolinguals;219;v;reading;b_reading_219_viande;;viande;4.971159465777356;95.67104947906557;140.5778686223016;M;False
9275;9451;French;Monolinguals;219;v;reading;b_reading_219_vide;;vide;2.8037669258671025;148.39627136565525;153.38493349717908;M;False
9276;9452;French;Monolinguals;219;v;reading;b_reading_219_village;;village;10.410143815176305;131.65125496121274;136.6399170927366;M;False
9277;9453;French;Monolinguals;219;v;reading;b_reading_219_ville;;ville;20.180716345848023;132.7664399092896;137.75510204081345;M;False
9278;9454;French;Monolinguals;219;v;reading;b_reading_219_visage;;visage;21.6774446145377;156.19763180254154;191.34209895810272;M;False
9279;9455;French;Monolinguals;219;v;reading;b_reading_219_vitrine;;vitrine;11.511216299384465;111.82323278154628;130.81551663464094;M;False
9280;9456;French;Monolinguals;219;v;reading;b_reading_219_voiture;;voiture;3.3570977819688217;98.86621315195043;103.85487528344584;M;False
9281;9457;French;Monolinguals;219;v;reading;b_reading_219_volet;;volet;4.1600749929918655;101.52846067165908;146.43527981488091;M;False
9282;9458;French;Monolinguals;219;v;reading;b_reading_219_voleur;;voleur;5.2656571593001225;121.05316464698036;174.98918144215736;M;False
9283;9459;French;Monolinguals;219;v;reading;b_reading_219_voûte;;voûte;5.8370963901050485;84.28571428569852;201.34930337539456;M;False
9284;9460;French;Monolinguals;220;b;naming;b_pic_nam_220_bague;;bague;51.19205510156321;122.85714285714286;127.84580498866215;F;False
9285;9461;French;Monolinguals;220;b;naming;b_pic_nam_220_balai;;balai;15.569034556618002;99.70521541950106;104.69387755102044;F;False
9286;9462;French;Monolinguals;220;b;naming;b_pic_nam_220_barrette;;barrette;13.282825414756761;100.04535147392255;105.03401360544196;F;False
9287;9463;French;Monolinguals;220;b;naming;b_pic_nam_220_beau;;beau;57.62366693497334;156.68871380457716;169.90342460737116;F;False
9288;9464;French;Monolinguals;220;b;naming;b_pic_nam_220_bec;;bec;36.59676808285792;122.33560090703043;127.32426303854892;F;False
9289;9465;French;Monolinguals;220;b;naming;b_pic_nam_220_benne;;benne;18.009540732040524;145.1660404067816;150.15470253830009;F;False
9290;9466;French;Monolinguals;220;b;naming;b_pic_nam_220_berceau;;berceau;23.88657057015631;52.85884321118318;66.07355401397896;F;False
9291;9467;French;Monolinguals;220;b;naming;b_pic_nam_220_berceuse;;berceuse;17.45651166899685;65.01133786848;70.00000000000027;F;False
9292;9468;French;Monolinguals;220;b;naming;b_pic_nam_220_biche;;biche;45.469541574476395;126.78004535147379;131.76870748299407;F;False
9293;9469;French;Monolinguals;220;b;naming;b_pic_nam_220_bijou;;bijou;61.70328066010397;106.21315192744163;111.20181405895836;F;False
9294;9470;French;Monolinguals;220;b;naming;b_pic_nam_220_bille;;bille;41.593200292468254;198.60090403784625;206.1521673537285;F;False
9295;9471;French;Monolinguals;220;b;naming;b_pic_nam_220_bistrot;;bistrot;25.6861029222854;119.07029478458496;124.05895691610168;F;False
9296;9472;French;Monolinguals;220;b;naming;b_pic_nam_220_bitume;;bitume;60.08255462223322;103.74149659864428;108.730158730161;F;False
9297;9473;French;Monolinguals;220;b;naming;b_pic_nam_220_bière;;bière;25.153242924691305;108.70748299319644;113.69614512471315;F;False
9298;9474;French;Monolinguals;220;b;naming;b_pic_nam_220_bocal;;bocal;41.51017497000771;108.75283446711849;113.74149659864227;F;False
9299;9475;French;Monolinguals;220;b;naming;b_pic_nam_220_bonnet;;bonnet;74.79869307053588;131.51927437641578;136.50793650793958;F;False
9300;9476;French;Monolinguals;220;b;naming;b_pic_nam_220_bossu;;bossu;20.88567330039624;91.79138321995596;96.78004535147268;F;False
9301;9477;French;Monolinguals;220;b;naming;b_pic_nam_220_bout;;bout;50.1673853665439;106.96145124716595;111.95011337868976;F;False
9302;9478;French;Monolinguals;220;b;naming;b_pic_nam_220_boîtier;;boîtier;16.722426734609627;112.31292517006607;117.3015873015828;F;False
9303;9479;French;Monolinguals;220;b;naming;b_pic_nam_220_béquille;;béquille;24.34880077050521;100.24943310657619;105.23809523809292;F;False
9304;9480;French;Monolinguals;220;b;PW;b_PW_220_baje;;baje;12.405848434395544;80.69379446009606;94.62585034013672;F;False
9305;9481;French;Monolinguals;220;b;PW;b_PW_220_bamite;;bamite;12.115516137210767;82.17687074829881;87.16553287981554;F;False
9306;9482;French;Monolinguals;220;b;PW;b_PW_220_bamé;;bamé;12.063262358037539;88.29589600336618;106.05442176871094;F;False
9307;9483;French;Monolinguals;220;b;PW;b_PW_220_baut;;baut;21.162509363299613;119.38775510203924;124.37641723356307;F;False
9308;9484;French;Monolinguals;220;b;PW;b_PW_220_berlise;;berlise;8.674679696201334;86.81855927245863;100.92970521542101;F;False
9309;9485;French;Monolinguals;220;b;PW;b_PW_220_berlit;;berlit;7.35422224293007;99.29705215419916;104.28571428572296;F;False
9310;9486;French;Monolinguals;220;b;PW;b_PW_220_berre;;berre;10.213244763616322;118.9895473008278;131.47392290250082;F;False
9311;9487;French;Monolinguals;220;b;PW;b_PW_220_bigude;;bigude;6.885520715603912;122.81179138321363;127.80045351473746;F;False
9312;9488;French;Monolinguals;220;b;PW;b_PW_220_bime;;bime;7.99629849969481;108.86621315192713;113.85487528345095;F;False
9313;9489;French;Monolinguals;220;b;PW;b_PW_220_bipon;;bipon;19.077369412753434;110.52154195010642;115.51020408163023;F;False
9314;9490;French;Monolinguals;220;b;PW;b_PW_220_bisleau;;bisleau;9.064845417787474;110.04535147392859;115.03401360543819;F;False
9315;9491;French;Monolinguals;220;b;PW;b_PW_220_bive;;bive;8.67809882307507;113.24263038548565;118.23129251700949;F;False
9316;9492;French;Monolinguals;220;b;PW;b_PW_220_biète;;biète;9.583412353818387;128.82086167800819;133.80952380953204;F;False
9317;9493;French;Monolinguals;220;b;PW;b_PW_220_bofa;;bofa;10.61410169697712;100.49886621315807;105.48752834466768;F;False
9318;9494;French;Monolinguals;220;b;PW;b_PW_220_bomain;;bomain;18.72140719808092;108.14058956916028;113.12925170068412;F;False
9319;9495;French;Monolinguals;220;b;PW;b_PW_220_boud;;boud;4.67533812699425;240.2681973706535;266.6299923084381;F;False
9320;9496;French;Monolinguals;220;b;PW;b_PW_220_bovel;;bovel;5.838819192198051;93.69614512472424;98.68480725623384;F;False
9321;9497;French;Monolinguals;220;b;PW;b_PW_220_boînion;;boînion;8.451364030434691;111.85941043083858;116.8480725623482;F;False
9322;9498;French;Monolinguals;220;b;PW;b_PW_220_bèpe;;bèpe;27.751112615367926;111.1791383219867;116.1678004535105;F;False
9323;9499;French;Monolinguals;220;b;PW;b_PW_220_béture;;béture;19.507898742562336;100.92970521542101;105.91836734694479;F;False
9324;9500;French;Monolinguals;220;b;reading;b_reading_220_bague;;bague;15.878920238853329;137.6190476190544;142.60770975057824;F;False
9325;9501;French;Monolinguals;220;b;reading;b_reading_220_balai;;balai;10.55003066775032;65.88917464085854;76.93877551020023;F;False
9326;9502;French;Monolinguals;220;b;reading;b_reading_220_barrette;;barrette;12.833385877451338;102.49433106575623;107.48299319728004;F;False
9327;9503;French;Monolinguals;220;b;reading;b_reading_220_beau;;beau;30.386275896345786;134.42176870748312;139.41043083899274;F;False
9328;9504;French;Monolinguals;220;b;reading;b_reading_220_bec;;bec;7.5028357751260355;117.0634141384852;132.7664399092896;F;False
9329;9505;French;Monolinguals;220;b;reading;b_reading_220_benne;;benne;8.9264601376159;104.46712018141113;109.45578231292076;F;False
9330;9506;French;Monolinguals;220;b;reading;b_reading_220_berceau;;berceau;4.654168176389597;58.87881653728755;72.22222222222284;F;False
9331;9507;French;Monolinguals;220;b;reading;b_reading_220_berceuse;;berceuse;10.505455817998612;60.58956916099589;65.57823129251972;F;False
9332;9508;French;Monolinguals;220;b;reading;b_reading_220_biche;;biche;38.66745331052815;129.36507936507272;134.3537414965965;F;False
9333;9509;French;Monolinguals;220;b;reading;b_reading_220_bijou;;bijou;6.150888563602082;80.15873015872899;85.14739229025281;F;False
9334;9510;French;Monolinguals;220;b;reading;b_reading_220_bille;;bille;14.093589482776961;122.42630385487983;127.4149659864037;F;False
9335;9511;French;Monolinguals;220;b;reading;b_reading_220_bistrot;;bistrot;11.959696510601795;73.28798185940855;78.27664399091816;F;False
